Series Name,Series Code,Country Name,Country Code,2009 [YR2009],2010 [YR2010],2011 [YR2011]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zimbabwe,ZWE,12.0195599748423,21.4520609184971,14.6202072551987
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Africa Eastern and Southern,AFE,0.660371253952732,5.15723664348518,3.70185291381635
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Africa Western and Central,AFW,6.28412075163303,6.96928259860816,4.84881383868137
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Arab World,ARB,0.360015564214279,4.71373271098199,3.43211541310589
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Caribbean small states,CSS,-3.55949299732117,1.26530973237595,1.03910984971591
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Central Europe and the Baltics,CEB,-3.50665924188731,1.4354513276152,3.51315949573141
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Early-demographic dividend,EAR,0.637070238580577,6.48982850599829,4.91436653299189
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific,EAS,2.56043273917395,7.60985508493847,5.46170546387989
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (excluding high income),EAP,7.98454114456446,9.92114148084026,8.64284262408385
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (IDA & IBRD countries),TEA,7.98444068477586,9.92106971229126,8.64284926964002
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Euro area,EMU,-4.52109492701641,2.18020968862045,1.72268324109753
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Europe & Central Asia,ECS,-4.45788788445226,2.65891597941084,2.34716120464722
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Europe & Central Asia (excluding high income),ECA,-5.72776796450222,5.64122511398158,6.28585435116831
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Europe & Central Asia (IDA & IBRD countries),TEC,-4.6725468535618,4.63228845564356,5.9259471549508
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,European Union,EUU,-4.34871036398609,2.22459488854896,1.90084248212767
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fragile and conflict affected situations,FCS,2.85618505477916,6.91804355794365,-0.0853060671895776
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Heavily indebted poor countries (HIPC),HPC,3.23085678792295,5.9369615061631,3.91515576938701
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,High income,HIC,-3.25703387552093,3.01381745678732,1.94645602076686
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,IBRD only,IBD,2.7898799607225,7.80800367745466,6.3819073736048
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,IDA & IBRD total,IBT,2.96166050093281,7.67028936534358,6.18835203300682
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,IDA blend,IDB,6.01324205623177,5.95403797672927,4.61302081140533
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,IDA only,IDX,3.92552176595289,6.32045982220264,3.48243659038204
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,IDA total,IDA,4.89998986259943,6.14761302335754,4.0147779176823
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Late-demographic dividend,LTE,3.69611631273568,8.0138516562463,7.18526548705761
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & Caribbean,LCN,-2.28460315311422,6.37721915330121,4.38865732520475
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & Caribbean (excluding high income),LAC,-2.41230943406522,6.65909361419763,4.41760632371708
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & the Caribbean (IDA & IBRD countries),TLA,-2.33231073342466,6.67700082308882,4.56721108246698
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Least developed countries: UN classification,LDC,3.87830260411791,6.12731477375181,2.88264755866648
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Low & middle income,LMY,3.12323167672284,7.89690318833929,6.22942548495311
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Low income,LIC,3.42896992647279,6.68921669223531,0.340140614751888
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lower middle income,LMC,4.69788011131998,6.59767631697834,4.53184786252936
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle East & North Africa,MEA,0.614830596255359,4.99913172500244,3.7383412887223
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle East & North Africa (excluding high income),MNA,2.61357000465206,5.24026038596791,-1.01020626665466
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle East & North Africa (IDA & IBRD countries),TMN,2.56739092328458,5.23586900777464,-1.0974090198451
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle income,MIC,3.11694630016841,7.92180597181311,6.34947697828025
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,North America,NAC,-2.62692567625827,2.7364025071186,1.67322081873648
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Not classified,INX,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,OECD members,OED,-3.40575107530179,2.9739619894019,1.87313027307219
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Other small states,OSS,1.56203574515565,8.68347569275181,7.55956953187268
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pacific island small states,PSS,-0.561576566239509,3.71656868172691,3.84963034350901
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Post-demographic dividend,PST,-3.40042388034163,2.91525391068213,1.66084365249475
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pre-demographic dividend,PRE,4.61509648169715,6.46263035741343,4.01918323165886
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Small states,SST,0.468042741227137,7.11991230627504,6.27180405013921
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Asia,SAS,6.94924654017409,7.36578664301632,5.07074944711401
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Asia (IDA & IBRD),TSA,6.94924654017409,7.36578664301632,5.07074944711401
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sub-Saharan Africa,SSF,2.99306508419302,5.93287875872339,4.19761019971551
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sub-Saharan Africa (excluding high income),SSA,2.99777560214297,5.93404236851892,4.1933391906358
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.99306508419299,5.93287875872342,4.1976101997155
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Upper middle income,UMC,2.66406836433227,8.30863352842661,6.87208590605812
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,World,WLD,-1.3649194203979,4.52779448395168,3.31717083697696
,,,,,,
,,,,,,
,,,,,,
Data from database: World Development Indicators,,,,,,
Last Updated: 12/18/2023,,,,,,
